rank,domain,word1,tld,phrase_count,premium_likely,restricted
2070,single.mom,single,mom,162132,0,0
2071,sex.guide,sex,guide,162116,0,0
2072,estate.holiday,estate,holiday,162098,0,0
2073,motorola.phone,motorola,phone,162010,1,0
2074,ghz.band,ghz,band,161965,0,0
2075,thats.how,thats,how,161956,1,0
2076,bonus.poker,bonus,poker,161915,0,0
2077,additional.services,additional,services,161785,0,0
2078,term.business,term,business,161754,0,0
2079,same.computer,same,computer,161749,0,0
2080,day.management,day,management,161720,0,0
2081,logistical.support,logistical,support,161570,0,0
2082,preliminary.data,preliminary,data,161524,1,0
2083,report.online,report,online,161509,0,0
2084,monitoring.equipment,monitoring,equipment,161489,0,0
2085,quality.photos,quality,photos,161485,0,0
2086,contents.page,contents,page,161480,0,0
2087,gene.family,gene,family,161315,0,0
2088,cigarettes.online,cigarettes,online,161264,0,0
2089,younger.men,younger,men,161152,0,0
2090,interactive.computer,interactive,computer,161019,0,0
2091,printed.page,printed,page,160991,0,0
2092,academic.credit,academic,credit,160913,1,0
2093,provides.financial,provides,financial,160897,0,0
2094,about.services,about,services,160885,0,0
2095,general.store,general,store,160827,0,0
2096,recent.news,recent,news,160709,0,0
2097,rentals.business,rentals,business,160705,0,0
2098,ordering.online,ordering,online,160660,0,0
2099,best.film,best,film,160650,0,0
2100,same.school,same,school,160650,0,0
2101,running.game,running,game,160593,1,0
2102,company.website,company,website,160568,0,0
2103,select.country,select,country,160483,0,0
2104,add.restaurant,add,restaurant,160299,0,0
2105,color.space,color,space,160245,0,0
2106,gourmet.coffee,gourmet,coffee,160239,0,0
2107,corporation.tax,corporation,tax,160134,0,0
2108,now.run,now,run,160095,0,0
2109,ecommerce.software,ecommerce,software,160019,0,0
2110,channel.partners,channel,partners,159964,0,0
2111,royal.blue,royal,blue,159951,0,0
2112,similar.properties,similar,properties,159807,0,0
2113,natural.skin,natural,skin,159787,1,0
2114,shoe.store,shoe,store,159731,0,0
2115,firewall.software,firewall,software,159731,0,0
2116,really.cheap,really,cheap,159601,0,0
2117,important.social,important,social,159549,0,0
2118,existing.software,existing,software,159452,0,0
2119,different.industries,different,industries,159327,0,0
2120,workplace.safety,workplace,safety,159284,1,0
2121,same.game,same,game,159267,1,0
2122,related.courses,related,courses,159209,1,0
2123,surveillance.systems,surveillance,systems,159098,0,0
2124,body.hair,body,hair,159015,0,0
2125,free.country,free,country,159003,0,0
2126,other.tax,other,tax,158979,0,0
2127,often.work,often,work,158962,0,0
2128,white.photos,white,photos,158939,0,0
2129,ftp.site,ftp,site,158919,0,0
2130,mini.bar,mini,bar,158902,0,0
2131,package.deals,package,deals,158857,0,0
2132,through.online,through,online,158845,0,0
2133,any.community,any,community,158827,0,0
2134,compensation.claims,compensation,claims,158787,0,0
2135,particular.site,particular,site,158782,0,0
2136,girls.black,girls,black,158695,0,0
2137,paint.shop,paint,shop,158638,0,0
2138,reverse.engineer,reverse,engineer,158560,0,0
2139,bit.data,bit,data,158428,1,0
2140,international.team,international,team,158326,0,0
2141,stories.dog,stories,dog,158297,0,0
2142,large.one,large,one,158227,0,0
2143,including.support,including,support,158082,0,0
2144,car.auction,car,auction,158004,0,0
2145,bike.shop,bike,shop,157926,0,0
2146,thinks.fit,thinks,fit,157916,0,0
2147,incl.delivery,incl,delivery,157842,0,0
2148,student.financial,student,financial,157823,0,0
2149,registered.charity,registered,charity,157818,0,0
2150,poker.review,poker,review,157798,0,0
2151,details.click,details,click,157736,0,0
2152,local.site,local,site,157728,0,0
2153,sound.cards,sound,cards,157694,0,0
2154,adventure.games,adventure,games,157620,0,0
2155,candy.shop,candy,shop,157602,0,0
2156,maximum.security,maximum,security,157579,1,0
2157,food.storage,food,storage,157573,1,0
2158,great.fun,great,fun,157571,0,0
2159,identify.how,identify,how,157519,1,0
2160,some.kids,some,kids,157473,0,0
2161,more.tickets,more,tickets,157445,1,0
2162,yourself.how,yourself,how,157390,1,0
2163,comprehensive.data,comprehensive,data,157352,1,0
2164,other.fans,other,fans,157351,0,0
2165,film.reviews,film,reviews,157236,0,0
2166,environmental.services,environmental,services,157180,0,0
2167,some.data,some,data,157118,1,0
2168,provider.services,provider,services,157035,0,0
2169,eye.protection,eye,protection,157029,1,0
2170,back.page,back,page,157024,0,0
2171,cardiac.surgery,cardiac,surgery,156998,0,0
2172,about.cars,about,cars,156877,1,0
2173,five.men,five,men,156855,0,0
2174,airlines.tickets,airlines,tickets,156841,1,0
2175,porn.cash,porn,cash,156830,0,0
2176,off.select,off,select,156770,0,0
2177,beautiful.country,beautiful,country,156714,0,0
2178,direct.loan,direct,loan,156681,0,0
2179,models.horse,models,horse,156631,0,0
2180,online.auto,online,auto,156630,1,0
2181,environmental.data,environmental,data,156605,1,0
2182,uses.one,uses,one,156597,0,0
2183,more.phone,more,phone,156575,1,0
2184,remote.data,remote,data,156497,1,0
2185,thousand.men,thousand,men,156472,0,0
2186,new.party,new,party,156432,0,0
2187,register.link,register,link,156213,0,0
2188,florist.services,florist,services,156174,0,0
2189,directory.services,directory,services,156155,0,0
2190,added.security,added,security,156076,1,0
2191,initial.training,initial,training,156044,0,0
2192,performance.art,performance,art,156019,0,0
2193,entire.team,entire,team,155980,0,0
2194,hardcore.pictures,hardcore,pictures,155919,0,0
2195,picture.hosting,picture,hosting,155872,1,0
2196,provide.education,provide,education,155850,0,0
2197,about.software,about,software,155836,0,0
2198,academic.career,academic,career,155796,0,0
2199,complete.report,complete,report,155616,0,0
2200,larger.community,larger,community,155616,0,0
2201,log.homes,log,homes,155386,0,0
2202,includes.data,includes,data,155282,1,0
2203,seismic.data,seismic,data,155263,1,0
2204,graphics.cards,graphics,cards,155247,0,0
2205,security.consulting,security,consulting,155243,0,0
2206,necessary.data,necessary,data,155180,1,0
2207,circuit.design,circuit,design,155139,0,0
2208,photo.hosting,photo,hosting,155135,1,0
2209,hotel.guide,hotel,guide,155089,0,0
2210,link.page,link,page,155064,0,0
2211,details.how,details,how,155050,1,0
2212,video.live,video,live,155004,0,0
2213,level.management,level,management,154993,0,0
2214,unborn.baby,unborn,baby,154967,0,0
2215,retrieve.data,retrieve,data,154947,1,0
2216,necessary.equipment,necessary,equipment,154938,0,0
2217,economic.systems,economic,systems,154784,0,0
2218,easy.online,easy,online,154684,0,0
2219,gourmet.gift,gourmet,gift,154643,0,0
2220,match.today,match,today,154554,0,0
2221,catholic.faith,catholic,faith,154529,0,0
2222,life.safety,life,safety,154489,1,0
2223,heard.one,heard,one,154370,0,0
2224,mail.security,mail,security,154316,1,0
2225,like.men,like,men,154278,0,0
2226,online.singles,online,singles,154264,0,0
2227,updated.gallery,updated,gallery,154191,0,0
2228,popular.software,popular,software,154182,0,0
2229,playing.video,playing,video,154086,0,0
2230,movie.news,movie,news,154083,0,0
2231,labour.party,labour,party,154036,0,0
2232,recent.trading,recent,trading,154013,0,0
2233,prosecuting.attorney,prosecuting,attorney,153973,0,0
2234,into.digital,into,digital,153929,0,0
2235,special.one,special,one,153910,0,0
2236,singles.online,singles,online,153900,0,0
2237,other.supplies,other,supplies,153843,0,0
2238,graphics.software,graphics,software,153753,0,0
2239,session.data,session,data,153661,1,0
2240,potential.market,potential,market,153625,0,0
2241,any.attorney,any,attorney,153616,0,0
2242,more.mobile,more,mobile,153567,1,0
2243,shoes.store,shoes,store,153524,0,0
2244,each.work,each,work,153488,0,0
2245,dial.phone,dial,phone,153399,1,0
2246,personal.protection,personal,protection,153279,1,0
2247,quote.data,quote,data,153228,1,0
2248,analytical.tools,analytical,tools,153162,0,0
2249,white.page,white,page,153148,0,0
2250,present.data,present,data,153148,1,0
2251,charitable.giving,charitable,giving,153118,0,0
2252,lesbian.photo,lesbian,photo,153084,0,0
2253,release.party,release,party,152978,0,0
2254,mortgage.car,mortgage,car,152968,1,0
2255,more.security,more,security,152940,1,0
2256,related.gifts,related,gifts,152924,0,0
2257,local.data,local,data,152894,1,0
2258,calculator.online,calculator,online,152885,0,0
2259,favorite.band,favorite,band,152620,0,0
2260,responsible.party,responsible,party,152614,0,0
2261,published.data,published,data,152478,1,0
2262,changing.business,changing,business,152448,0,0
2263,model.car,model,car,152439,1,0
2264,particular.country,particular,country,152384,0,0
2265,includes.news,includes,news,152370,0,0
2266,posted.online,posted,online,152363,0,0
2267,com.poker,com,poker,152329,0,0
2268,plan.review,plan,review,152243,0,0
2269,administrative.review,administrative,review,152192,0,0
2270,upon.delivery,upon,delivery,152181,0,0
2271,patient.data,patient,data,152130,1,0
2272,slot.cars,slot,cars,152125,1,0
2273,future.career,future,career,152064,0,0
2274,map.data,map,data,151950,1,0
2275,dry.place,dry,place,151871,0,0
2276,womens.clothing,womens,clothing,151800,0,0
2277,deposit.online,deposit,online,151730,0,0
2278,read.online,read,online,151662,0,0
2279,day.flowers,day,flowers,151640,1,0
2280,require.one,require,one,151590,0,0
2281,submit.one,submit,one,151551,0,0
2282,various.events,various,events,151526,0,0
2283,operate.menu,operate,menu,151522,0,0
2284,advice.dating,advice,dating,151435,0,0
2285,secured.site,secured,site,151370,0,0
2286,news.network,news,network,151350,0,0
2287,deliver.services,deliver,services,151328,0,0
2288,improve.safety,improve,safety,151264,1,0
2289,resources.page,resources,page,151257,0,0
2290,price.protection,price,protection,151244,1,0
2291,network.consulting,network,consulting,151158,0,0
2292,know.best,know,best,151028,0,0
2293,city.guide,city,guide,151022,0,0
2294,health.data,health,data,150975,1,0
2295,mini.golf,mini,golf,150892,0,0
2296,both.partners,both,partners,150868,0,0
2297,cool.place,cool,place,150854,0,0
2298,hockey.game,hockey,game,150791,1,0
2299,email.website,email,website,150751,0,0
2300,party.credit,party,credit,150572,1,0
2301,following.news,following,news,150529,0,0
2302,interest.loan,interest,loan,150495,0,0
2303,streaming.movie,streaming,movie,150426,1,0
2304,relevant.international,relevant,international,150369,0,0
2305,news.events,news,events,150323,0,0
2306,each.school,each,school,150227,0,0
2307,own.best,own,best,150142,0,0
2308,company.news,company,news,150137,0,0
2309,commercial.site,commercial,site,150132,0,0
2310,swiss.army,swiss,army,150120,0,0
2311,software.online,software,online,150093,0,0
2312,free.tickets,free,tickets,150073,1,0
2313,fighting.game,fighting,game,150064,1,0
2314,less.space,less,space,150018,0,0
2315,table.poker,table,poker,150012,0,0
2316,includes.support,includes,support,149949,0,0
2317,wine.club,wine,club,149934,0,0
2318,significant.events,significant,events,149848,0,0
2319,rolex.watches,rolex,watches,149775,0,0
2320,define.how,define,how,149766,1,0
2321,photo.software,photo,software,149734,0,0
2322,new.food,new,food,149688,1,0
2323,discussing.how,discussing,how,149575,1,0
2324,commercial.services,commercial,services,149560,0,0
2325,report.data,report,data,149528,1,0
2326,requires.one,requires,one,149514,0,0
2327,side.bar,side,bar,149489,0,0
2328,comparison.group,comparison,group,149453,0,0
2329,family.vacations,family,vacations,149388,0,0
2330,secure.credit,secure,credit,149325,1,0
2331,forgotten.how,forgotten,how,149313,1,0
2332,leading.help,leading,help,149282,0,0
2333,medical.degree,medical,degree,149279,0,0
2334,exciting.casino,exciting,casino,149264,0,0
2335,rewarding.career,rewarding,career,149215,0,0
2336,title.game,title,game,149209,1,0
2337,free.film,free,film,149205,0,0
2338,night.holiday,night,holiday,149189,0,0
2339,celebrity.poker,celebrity,poker,149170,0,0
2340,video.software,video,software,149169,0,0
2341,gallery.pics,gallery,pics,149125,0,0
2342,community.property,community,property,149116,1,0
2343,mother.day,mother,day,149067,0,0
2344,qualitative.data,qualitative,data,149037,1,0
2345,new.review,new,review,149036,0,0
2346,italian.food,italian,food,148996,1,0
2347,deep.discount,deep,discount,148943,0,0
2348,kids.love,kids,love,148851,0,0
2349,one.data,one,data,148577,1,0
2350,other.living,other,living,148574,0,0
2351,received.training,received,training,148522,0,0
2352,before.surgery,before,surgery,148476,0,0
2353,about.computer,about,computer,148468,0,0
2354,laser.hair,laser,hair,148362,0,0
2355,preventive.care,preventive,care,148223,0,0
2356,philippine.gifts,philippine,gifts,148126,0,0
2357,appreciate.how,appreciate,how,147977,1,0
2358,tax.software,tax,software,147895,0,0
2359,every.living,every,living,147867,0,0
2360,music.group,music,group,147827,0,0
2361,company.car,company,car,147770,1,0
2362,into.cash,into,cash,147753,0,0
2363,group.homes,group,homes,147668,0,0
2364,some.protection,some,protection,147571,1,0
2365,entire.game,entire,game,147554,1,0
2366,medium.enterprises,medium,enterprises,147510,0,0
2367,periodically.review,periodically,review,147402,0,0
2368,charity.shop,charity,shop,147363,0,0
2369,online.legal,online,legal,147356,0,0
2370,supported.software,supported,software,147295,0,0
2371,blowjob.pics,blowjob,pics,147285,0,0
2372,camera.equipment,camera,equipment,147282,0,0
2373,stolen.property,stolen,property,147159,1,0
2374,mature.dog,mature,dog,147108,0,0
2375,best.band,best,band,147081,0,0
2376,through.school,through,school,147059,0,0
2377,net.casino,net,casino,147045,0,0
2378,external.data,external,data,146988,1,0
2379,energy.security,energy,security,146978,1,0
2380,larger.photos,larger,photos,146978,0,0
2381,delicious.food,delicious,food,146921,1,0
2382,security.news,security,news,146920,0,0
2383,orgy.party,orgy,party,146917,0,0
2384,mature.video,mature,video,146884,0,0
2385,comprehensive.training,comprehensive,training,146876,0,0
2386,using.digital,using,digital,146876,0,0
2387,owned.property,owned,property,146868,1,0
2388,active.lifestyle,active,lifestyle,146824,1,0
2389,package.design,package,design,146758,0,0
2390,leave.school,leave,school,146680,0,0
2391,common.property,common,property,146638,1,0
2392,estimated.tax,estimated,tax,146623,0,0
2393,any.audio,any,audio,146602,0,0
2394,cooling.fan,cooling,fan,146503,0,0
2395,postal.services,postal,services,146471,0,0
2396,major.business,major,business,146294,0,0
2397,major.markets,major,markets,146293,0,0
2398,describes.how,describes,how,146265,1,0
2399,current.site,current,site,146188,0,0
2400,education.online,education,online,146130,0,0
2401,conditioning.systems,conditioning,systems,146019,0,0
2402,adult.day,adult,day,145904,0,0
2403,new.host,new,host,145897,0,0
2404,internal.data,internal,data,145882,1,0
2405,pictures.black,pictures,black,145841,0,0
2406,performance.review,performance,review,145816,0,0
2407,best.video,best,video,145805,0,0
2408,net.poker,net,poker,145777,0,0
2409,internal.review,internal,review,145772,0,0
2410,comprehensive.report,comprehensive,report,145714,0,0
2411,reverse.phone,reverse,phone,145688,1,0
2412,panel.data,panel,data,145644,1,0
2413,gag.gift,gag,gift,145581,0,0
2414,various.industries,various,industries,145544,0,0
2415,staff.support,staff,support,145536,0,0
2416,after.website,after,website,145505,0,0
2417,business.market,business,market,145502,0,0
2418,estate.attorney,estate,attorney,145489,0,0
2419,raw.food,raw,food,145483,1,0
2420,channel.audio,channel,audio,145407,0,0
2421,top.menu,top,menu,145349,0,0
2422,five.business,five,business,145349,0,0
2423,lesbian.chat,lesbian,chat,145242,0,0
2424,get.movie,get,movie,145170,1,0
2425,some.credit,some,credit,145170,1,0
2426,about.financial,about,financial,145096,0,0
2427,both.parts,both,parts,145088,0,0
2428,assessment.data,assessment,data,144961,1,0
2429,any.loan,any,loan,144903,0,0
2430,through.town,through,town,144839,0,0
2431,board.holiday,board,holiday,144830,0,0
2432,following.report,following,report,144750,0,0
2433,office.equipment,office,equipment,144741,0,0
2434,another.link,another,link,144700,0,0
2435,chinese.market,chinese,market,144696,0,0
2436,other.claims,other,claims,144661,0,0
2437,include.support,include,support,144656,0,0
2438,information.email,information,email,144639,0,0
2439,new.love,new,love,144572,0,0
2440,private.mortgage,private,mortgage,144520,0,0
2441,personal.space,personal,space,144382,0,0
2442,clinical.services,clinical,services,144355,0,0
2443,original.site,original,site,144330,0,0
2444,portable.media,portable,media,144324,0,0
2445,wonderful.site,wonderful,site,144323,0,0
2446,african.country,african,country,144320,0,0
2447,financial.data,financial,data,144239,1,0
2448,own.forum,own,forum,144238,0,0
2449,lesbians.cash,lesbians,cash,144232,0,0
2450,fantasy.art,fantasy,art,144212,0,0
2451,bull.market,bull,market,144209,0,0
2452,management.style,management,style,144179,0,0
2453,provide.help,provide,help,144144,0,0
2454,single.computer,single,computer,144100,0,0
2455,new.website,new,website,144061,0,0
2456,article.online,article,online,144006,0,0
2457,level.security,level,security,144000,1,0
2458,appropriate.services,appropriate,services,143971,0,0
2459,site.review,site,review,143970,0,0
2460,roughly.one,roughly,one,143937,0,0
2461,please.link,please,link,143892,0,0
2462,radio.equipment,radio,equipment,143847,0,0
2463,world.website,world,website,143823,0,0
2464,outlines.how,outlines,how,143812,1,0
2465,visitors.online,visitors,online,143811,0,0
2466,vocational.school,vocational,school,143795,0,0
2467,registered.company,registered,company,143792,0,0
2468,remember.how,remember,how,143728,1,0
2469,luxury.property,luxury,property,143668,1,0
2470,warning.systems,warning,systems,143533,0,0
2471,medium.business,medium,business,143485,0,0
2472,authorized.financial,authorized,financial,143460,0,0
2473,war.games,war,games,143434,0,0
2474,salmon.fishing,salmon,fishing,143396,0,0
2475,clue.how,clue,how,143256,1,0
2476,line.store,line,store,143224,0,0
2477,really.sucks,really,sucks,143175,1,0
2478,make.online,make,online,143158,0,0
2479,telecommunication.services,telecommunication,services,143156,0,0
2480,commercial.space,commercial,space,143083,0,0
2481,farm.horse,farm,horse,143040,0,0
2482,here.online,here,online,143038,0,0
2483,lesbian.cash,lesbian,cash,143024,0,0
2484,including.online,including,online,142934,0,0
2485,latest.deals,latest,deals,142834,0,0
2486,pro.shop,pro,shop,142686,0,0
2487,some.financial,some,financial,142630,0,0
2488,pink.flowers,pink,flowers,142610,1,0
2489,sucking.black,sucking,black,142318,0,0
2490,note.how,note,how,142249,1,0
2491,mapping.software,mapping,software,142196,0,0
2492,muscle.cars,muscle,cars,142071,1,0
2493,girl.video,girl,video,141995,0,0
2494,photo.shop,photo,shop,141979,0,0
2495,cams.live,cams,live,141945,0,0
2496,translation.software,translation,software,141844,0,0
2497,any.training,any,training,141843,0,0
2498,effective.security,effective,security,141787,1,0
2499,search.bar,search,bar,141770,0,0
2500,christmas.sale,christmas,sale,141698,0,0
2501,level.one,level,one,141650,0,0
2502,costs.money,costs,money,141625,0,0
2503,navigation.menu,navigation,menu,141616,0,0
2504,equity.market,equity,market,141597,0,0
2505,based.game,based,game,141577,1,0
2506,teens.dog,teens,dog,141575,0,0
2507,estimate.how,estimate,how,141568,1,0
2508,same.country,same,country,141565,0,0
2509,improve.security,improve,security,141527,1,0
2510,single.best,single,best,141517,0,0
2511,big.win,big,win,141500,0,0
2512,realise.how,realise,how,141469,1,0
2513,teen.dog,teen,dog,141456,0,0
2514,loss.surgery,loss,surgery,141386,0,0
2515,state.school,state,school,141345,0,0
2516,throughout.life,throughout,life,141199,0,0
2517,religious.community,religious,community,141183,0,0
2518,fuel.tax,fuel,tax,141147,0,0
2519,additional.money,additional,money,141031,0,0
2520,marginal.tax,marginal,tax,140897,0,0
2521,comparing.store,comparing,store,140878,0,0
2522,get.data,get,data,140838,1,0
2523,year.parts,year,parts,140750,0,0
2524,installation.guide,installation,guide,140687,0,0
2525,install.software,install,software,140648,0,0
2526,much.food,much,food,140526,1,0
2527,love.online,love,online,140513,0,0
2528,same.fashion,same,fashion,140509,0,0
2529,latest.mobile,latest,mobile,140442,1,0
2530,people.shop,people,shop,140409,0,0
2531,few.men,few,men,140393,0,0
2532,developed.country,developed,country,140325,0,0
2533,2nd.mortgage,2nd,mortgage,140302,0,0
2534,less.work,less,work,140276,0,0
2535,vacation.deals,vacation,deals,140147,0,0
2536,forensic.science,forensic,science,140143,0,0
2537,workforce.management,workforce,management,140095,0,0
2538,tag.cloud,tag,cloud,140091,0,0
2539,cleaning.equipment,cleaning,equipment,139975,0,0
2540,solo.career,solo,career,139904,0,0
2541,radiation.protection,radiation,protection,139852,1,0
2542,between.data,between,data,139820,1,0
2543,whole.game,whole,game,139796,1,0
2544,oily.skin,oily,skin,139760,1,0
2545,other.investments,other,investments,139719,1,0
2546,gives.one,gives,one,139668,0,0
2547,family.living,family,living,139573,0,0
2548,during.surgery,during,surgery,139544,0,0
2549,security.trade,security,trade,139530,0,0
2550,massive.black,massive,black,139512,0,0
2551,drink.recipes,drink,recipes,139471,0,0
2552,additional.photos,additional,photos,139386,0,0
2553,health.protection,health,protection,139342,1,0
2554,two.tickets,two,tickets,139341,1,0
2555,monthly.mortgage,monthly,mortgage,139299,0,0
2556,measure.how,measure,how,139237,1,0
2557,all.mobile,all,mobile,139236,1,0
2558,delivery.online,delivery,online,139216,0,0
2559,growing.business,growing,business,139198,0,0
2560,many.photos,many,photos,139189,0,0
2561,teaching.hospital,teaching,hospital,139109,0,0
2562,leather.furniture,leather,furniture,139079,0,0
2563,reported.data,reported,data,139056,1,0
2564,year.review,year,review,139026,0,0
2565,large.living,large,living,138931,0,0
2566,thinking.how,thinking,how,138883,1,0
2567,highway.safety,highway,safety,138837,1,0
2568,all.equipment,all,equipment,138833,0,0
2569,local.bar,local,bar,138823,0,0
2570,take.legal,take,legal,138779,0,0
2571,black.movie,black,movie,138738,1,0
2572,below.link,below,link,138640,0,0
2573,medications.online,medications,online,138592,0,0
2574,licensed.news,licensed,news,138577,0,0
2575,life.care,life,care,138577,0,0
2576,character.data,character,data,138525,1,0
2577,some.mobile,some,mobile,138493,1,0
2578,sub.menu,sub,menu,138464,0,0
2579,animated.film,animated,film,138457,0,0
2580,reduce.energy,reduce,energy,138346,0,0
2581,estate.loans,estate,loans,138293,0,0
2582,find.homes,find,homes,138232,0,0
2583,compulsory.education,compulsory,education,138199,0,0
2584,each.sale,each,sale,138182,0,0
2585,initial.report,initial,report,138127,0,0
2586,quality.online,quality,online,138113,0,0
2587,sparkling.wine,sparkling,wine,138048,0,0
2588,political.events,political,events,138002,0,0
2589,population.living,population,living,137992,0,0
2590,longer.works,longer,works,137969,0,0
2591,required.data,required,data,137944,1,0
2592,prevailing.party,prevailing,party,137876,0,0
2593,holiday.deals,holiday,deals,137824,0,0
2594,particular.store,particular,store,137775,0,0
2595,private.foundation,private,foundation,137749,0,0
2596,useful.data,useful,data,137747,1,0
2597,featured.software,featured,software,137630,0,0
2598,bear.market,bear,market,137599,0,0
2599,like.living,like,living,137564,0,0
2600,simulation.software,simulation,software,137469,0,0
2601,play.party,play,party,137464,0,0
2602,pics.black,pics,black,137437,0,0
2603,civil.engineer,civil,engineer,137402,0,0
2604,foreign.investments,foreign,investments,137360,1,0
2605,similar.style,similar,style,137354,0,0
2606,videos.online,videos,online,137352,0,0
2607,shops.online,shops,online,137324,0,0
2608,flip.phone,flip,phone,137287,1,0
2609,own.software,own,software,137242,0,0
2610,original.page,original,page,137218,0,0
2611,new.trade,new,trade,137128,0,0
2612,party.limo,party,limo,137124,0,0
2613,business.men,business,men,137111,0,0
2614,adult.pictures,adult,pictures,137102,0,0
2615,locate.family,locate,family,137062,0,0
2616,rated.movie,rated,movie,137045,1,0
2617,cheap.international,cheap,international,137015,0,0
2618,sports.bar,sports,bar,136919,0,0
2619,product.safety,product,safety,136907,1,0
2620,sized.business,sized,business,136905,0,0
2621,great.art,great,art,136845,0,0
2622,editorial.page,editorial,page,136805,0,0
2623,property.protection,property,protection,136618,1,0
2624,mexican.online,mexican,online,136607,0,0
2625,hotel.management,hotel,management,136589,0,0
2626,video.data,video,data,136541,1,0
2627,clips.horse,clips,horse,136503,0,0
2628,nutrition.education,nutrition,education,136477,0,0
2629,demonstrating.how,demonstrating,how,136469,1,0
2630,search.data,search,data,136459,1,0
2631,new.business,new,business,136451,0,0
2632,rock.art,rock,art,136401,0,0
2633,choosing.one,choosing,one,136367,0,0
2634,write.data,write,data,136346,1,0
2635,any.marketing,any,marketing,136317,0,0
2636,native.country,native,country,136308,0,0
2637,during.one,during,one,136236,0,0
2638,health.science,health,science,136230,0,0
2639,wireless.network,wireless,network,136226,0,0
2640,specifies.how,specifies,how,136198,1,0
2641,both.direct,both,direct,136124,0,0
2642,composite.video,composite,video,136117,0,0
2643,extra.protection,extra,protection,136108,1,0
2644,transmit.data,transmit,data,136097,1,0
2645,dairy.farm,dairy,farm,136076,0,0
2646,recent.review,recent,review,135867,0,0
2647,take.online,take,online,135830,0,0
2648,provide.expert,provide,expert,135826,0,0
2649,default.page,default,page,135744,0,0
2650,surrounding.community,surrounding,community,135725,0,0
2651,same.technology,same,technology,135545,0,0
2652,available.audio,available,audio,135543,0,0
2653,some.black,some,black,135496,0,0
2654,lift.tickets,lift,tickets,135359,1,0
2655,training.equipment,training,equipment,135349,0,0
2656,download.one,download,one,135333,0,0
2657,industrial.equipment,industrial,equipment,135199,0,0
2658,soccer.game,soccer,game,135190,1,0
2659,promotion.site,promotion,site,135098,0,0
2660,free.auto,free,auto,135092,1,0
2661,relatively.cheap,relatively,cheap,135080,0,0
2662,monthly.email,monthly,email,135063,0,0
2663,demonstrated.how,demonstrated,how,135057,1,0
2664,overall.financial,overall,financial,135035,0,0
2665,party.supply,party,supply,134932,0,0
2666,rear.garden,rear,garden,134844,0,0
2667,quality.training,quality,training,134772,0,0
2668,including.email,including,email,134743,0,0
2669,periodic.review,periodic,review,134717,0,0
2670,japanese.market,japanese,market,134548,0,0
2671,main.one,main,one,134393,0,0
2672,straight.games,straight,games,134368,0,0
2673,line.shopping,line,shopping,134339,0,0
2674,professional.football,professional,football,134314,0,0
2675,currently.works,currently,works,134303,0,0
2676,thumbnail.pictures,thumbnail,pictures,134282,0,0
2677,police.cars,police,cars,134220,1,0
2678,finished.shopping,finished,shopping,134192,0,0
2679,ordered.online,ordered,online,134180,0,0
2680,different.country,different,country,134173,0,0
2681,selecting.one,selecting,one,134159,0,0
2682,went.shopping,went,shopping,134141,0,0
2683,entire.career,entire,career,134105,0,0
2684,related.support,related,support,134019,0,0
2685,food.gift,food,gift,133985,0,0
2686,traffic.data,traffic,data,133897,1,0
2687,interchange.hosting,interchange,hosting,133817,1,0
2688,mobile.spa,mobile,spa,133717,0,0
2689,scheduling.software,scheduling,software,133673,0,0
2690,religious.services,religious,services,133594,0,0
2691,overall.market,overall,market,133563,0,0
2692,universal.health,universal,health,133542,1,0
2693,arts.college,arts,college,133454,0,0
2694,latest.report,latest,report,133453,0,0
2695,graduate.credit,graduate,credit,133354,1,0
2696,muscle.car,muscle,car,133323,1,0
2697,local.property,local,property,133286,1,0
2698,penis.how,penis,how,133272,1,0
2699,american.style,american,style,133244,0,0
2700,thirds.vote,thirds,vote,133204,1,0
2701,offers.support,offers,support,133186,0,0
2702,multidisciplinary.team,multidisciplinary,team,133174,0,0
2703,electoral.college,electoral,college,133111,0,0
2704,review.site,review,site,133109,0,0
2705,adult.pics,adult,pics,133097,0,0
2706,latest.film,latest,film,133087,0,0
2707,women.giving,women,giving,133085,0,0
2708,specific.events,specific,events,133081,0,0
2709,previous.forum,previous,forum,133024,0,0
2710,own.group,own,group,132969,0,0
2711,adult.game,adult,game,132942,1,0
2712,see.live,see,live,132923,0,0
2713,support.software,support,software,132923,0,0
2714,engineering.degree,engineering,degree,132919,0,0
2715,political.news,political,news,132914,0,0
2716,recording.equipment,recording,equipment,132894,0,0
2717,helped.build,helped,build,132880,0,0
2718,teaching.career,teaching,career,132873,0,0
2719,past.tools,past,tools,132852,0,0
2720,particular.place,particular,place,132840,0,0
2721,larger.one,larger,one,132829,0,0
2722,money.poker,money,poker,132810,0,0
2723,money.today,money,today,132763,0,0
2724,tennis.team,tennis,team,132761,0,0
2725,program.review,program,review,132699,0,0
2726,stored.data,stored,data,132664,1,0
2727,key.data,key,data,132612,1,0
2728,primary.data,primary,data,132596,1,0
2729,including.training,including,training,132579,0,0
2730,competitive.markets,competitive,markets,132529,0,0
2731,regional.trade,regional,trade,132487,0,0
2732,entire.school,entire,school,132446,0,0
2733,visitors.click,visitors,click,132421,0,0
2734,favorite.game,favorite,game,132399,1,0
2735,health.spa,health,spa,132364,0,0
2736,viewing.forum,viewing,forum,132363,0,0
2737,lost.data,lost,data,132357,1,0
2738,understands.how,understands,how,132309,1,0
2739,online.software,online,software,132298,0,0
